timestamp,device_id,metric_id,value,labels
2026-04-28T11:23:03.003373+02:00,taurus-6,wattmetre_power_watt,88.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.02358+02:00,taurus-6,wattmetre_power_watt,79,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.043493+02:00,taurus-6,wattmetre_power_watt,114.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.063468+02:00,taurus-6,wattmetre_power_watt,119.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.08344+02:00,taurus-6,wattmetre_power_watt,95.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.103512+02:00,taurus-6,wattmetre_power_watt,57.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.12349+02:00,taurus-6,wattmetre_power_watt,60.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.143447+02:00,taurus-6,wattmetre_power_watt,57.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.16354+02:00,taurus-6,wattmetre_power_watt,50.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.183427+02:00,taurus-6,wattmetre_power_watt,66,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.20336+02:00,taurus-6,wattmetre_power_watt,56.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.22332+02:00,taurus-6,wattmetre_power_watt,177.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.243487+02:00,taurus-6,wattmetre_power_watt,112.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.263446+02:00,taurus-6,wattmetre_power_watt,114.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.28341+02:00,taurus-6,wattmetre_power_watt,76,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.343584+02:00,taurus-6,wattmetre_power_watt,53.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.363417+02:00,taurus-6,wattmetre_power_watt,48.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.383467+02:00,taurus-6,wattmetre_power_watt,49.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.403351+02:00,taurus-6,wattmetre_power_watt,64.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.423348+02:00,taurus-6,wattmetre_power_watt,87.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.443461+02:00,taurus-6,wattmetre_power_watt,95.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.463477+02:00,taurus-6,wattmetre_power_watt,99.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.483431+02:00,taurus-6,wattmetre_power_watt,85.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.503352+02:00,taurus-6,wattmetre_power_watt,78.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.523337+02:00,taurus-6,wattmetre_power_watt,84.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.543314+02:00,taurus-6,wattmetre_power_watt,76.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.563419+02:00,taurus-6,wattmetre_power_watt,65.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.583427+02:00,taurus-6,wattmetre_power_watt,66.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.603367+02:00,taurus-6,wattmetre_power_watt,59.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.623443+02:00,taurus-6,wattmetre_power_watt,60.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.643312+02:00,taurus-6,wattmetre_power_watt,81,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.663542+02:00,taurus-6,wattmetre_power_watt,72,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.683428+02:00,taurus-6,wattmetre_power_watt,68.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.703407+02:00,taurus-6,wattmetre_power_watt,57.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.723362+02:00,taurus-6,wattmetre_power_watt,65.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T11:23:03.743372+02:00,taurus-6,wattmetre_power_watt,51.8,"{""_device_orig"": [""wattmetre1-port5""]}"
