timestamp,device_id,metric_id,value,labels
2026-04-28T14:57:12.012258+02:00,taurus-6,wattmetre_power_watt,165.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.032498+02:00,taurus-6,wattmetre_power_watt,130.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.052441+02:00,taurus-6,wattmetre_power_watt,123.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.072502+02:00,taurus-6,wattmetre_power_watt,134.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.092378+02:00,taurus-6,wattmetre_power_watt,124.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.112324+02:00,taurus-6,wattmetre_power_watt,94.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.132469+02:00,taurus-6,wattmetre_power_watt,132.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.152461+02:00,taurus-6,wattmetre_power_watt,145.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.172446+02:00,taurus-6,wattmetre_power_watt,127.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.192378+02:00,taurus-6,wattmetre_power_watt,121.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.212305+02:00,taurus-6,wattmetre_power_watt,136.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.232485+02:00,taurus-6,wattmetre_power_watt,122.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.252454+02:00,taurus-6,wattmetre_power_watt,160.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.272465+02:00,taurus-6,wattmetre_power_watt,104,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.292332+02:00,taurus-6,wattmetre_power_watt,119.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.312308+02:00,taurus-6,wattmetre_power_watt,142.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.33233+02:00,taurus-6,wattmetre_power_watt,127.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.35247+02:00,taurus-6,wattmetre_power_watt,135.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.3725+02:00,taurus-6,wattmetre_power_watt,160.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.39238+02:00,taurus-6,wattmetre_power_watt,136.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.412269+02:00,taurus-6,wattmetre_power_watt,100.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.432284+02:00,taurus-6,wattmetre_power_watt,121.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.452399+02:00,taurus-6,wattmetre_power_watt,128.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.472408+02:00,taurus-6,wattmetre_power_watt,131.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.49232+02:00,taurus-6,wattmetre_power_watt,128.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.512318+02:00,taurus-6,wattmetre_power_watt,139.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.532292+02:00,taurus-6,wattmetre_power_watt,102.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.59246+02:00,taurus-6,wattmetre_power_watt,117,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.612356+02:00,taurus-6,wattmetre_power_watt,130.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.632263+02:00,taurus-6,wattmetre_power_watt,107.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.652233+02:00,taurus-6,wattmetre_power_watt,109.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.672439+02:00,taurus-6,wattmetre_power_watt,127.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.692437+02:00,taurus-6,wattmetre_power_watt,145.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.712354+02:00,taurus-6,wattmetre_power_watt,104.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.732279+02:00,taurus-6,wattmetre_power_watt,111.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.752268+02:00,taurus-6,wattmetre_power_watt,100.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.772436+02:00,taurus-6,wattmetre_power_watt,112.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.872458+02:00,taurus-6,wattmetre_power_watt,78.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.892432+02:00,taurus-6,wattmetre_power_watt,81.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.912335+02:00,taurus-6,wattmetre_power_watt,64.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.932308+02:00,taurus-6,wattmetre_power_watt,67.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.952304+02:00,taurus-6,wattmetre_power_watt,78.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.972252+02:00,taurus-6,wattmetre_power_watt,180.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:12.992456+02:00,taurus-6,wattmetre_power_watt,180,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.012372+02:00,taurus-6,wattmetre_power_watt,118.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.032343+02:00,taurus-6,wattmetre_power_watt,77.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.052324+02:00,taurus-6,wattmetre_power_watt,47.2,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.072228+02:00,taurus-6,wattmetre_power_watt,38.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.092404+02:00,taurus-6,wattmetre_power_watt,39.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.112411+02:00,taurus-6,wattmetre_power_watt,51.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.132318+02:00,taurus-6,wattmetre_power_watt,89.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.152294+02:00,taurus-6,wattmetre_power_watt,81.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.172252+02:00,taurus-6,wattmetre_power_watt,77.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.192439+02:00,taurus-6,wattmetre_power_watt,100.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.212444+02:00,taurus-6,wattmetre_power_watt,97.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.232352+02:00,taurus-6,wattmetre_power_watt,81.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.2523+02:00,taurus-6,wattmetre_power_watt,71.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.272298+02:00,taurus-6,wattmetre_power_watt,67.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.332349+02:00,taurus-6,wattmetre_power_watt,101.3,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.372276+02:00,taurus-6,wattmetre_power_watt,71.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.392246+02:00,taurus-6,wattmetre_power_watt,52.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.412407+02:00,taurus-6,wattmetre_power_watt,50.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.432322+02:00,taurus-6,wattmetre_power_watt,67.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.492239+02:00,taurus-6,wattmetre_power_watt,98.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.5124+02:00,taurus-6,wattmetre_power_watt,66.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.53235+02:00,taurus-6,wattmetre_power_watt,62.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.552328+02:00,taurus-6,wattmetre_power_watt,65.9,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.5723+02:00,taurus-6,wattmetre_power_watt,71.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.592295+02:00,taurus-6,wattmetre_power_watt,70.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.612254+02:00,taurus-6,wattmetre_power_watt,56.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.63244+02:00,taurus-6,wattmetre_power_watt,60.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.652353+02:00,taurus-6,wattmetre_power_watt,77.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.672301+02:00,taurus-6,wattmetre_power_watt,89.5,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.692212+02:00,taurus-6,wattmetre_power_watt,71.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.712247+02:00,taurus-6,wattmetre_power_watt,79.8,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.732362+02:00,taurus-6,wattmetre_power_watt,71.6,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.752303+02:00,taurus-6,wattmetre_power_watt,81,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.772224+02:00,taurus-6,wattmetre_power_watt,82.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.792275+02:00,taurus-6,wattmetre_power_watt,70,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.812181+02:00,taurus-6,wattmetre_power_watt,59,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.832471+02:00,taurus-6,wattmetre_power_watt,62.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.852324+02:00,taurus-6,wattmetre_power_watt,76,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.912237+02:00,taurus-6,wattmetre_power_watt,80.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.932195+02:00,taurus-6,wattmetre_power_watt,85.7,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.952369+02:00,taurus-6,wattmetre_power_watt,69.1,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.972341+02:00,taurus-6,wattmetre_power_watt,58.4,"{""_device_orig"": [""wattmetre1-port5""]}"
2026-04-28T14:57:13.992252+02:00,taurus-6,wattmetre_power_watt,66.7,"{""_device_orig"": [""wattmetre1-port5""]}"
