timestamp,device_id,metric_id,value,labels
2026-04-28T14:47:20.035286+02:00,taurus-10,wattmetre_power_watt,162.8,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.055431+02:00,taurus-10,wattmetre_power_watt,170.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.075367+02:00,taurus-10,wattmetre_power_watt,178,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.095399+02:00,taurus-10,wattmetre_power_watt,181,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.115331+02:00,taurus-10,wattmetre_power_watt,183,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.135328+02:00,taurus-10,wattmetre_power_watt,176.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.155498+02:00,taurus-10,wattmetre_power_watt,157.1,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.175417+02:00,taurus-10,wattmetre_power_watt,173.3,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.195335+02:00,taurus-10,wattmetre_power_watt,169,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.215384+02:00,taurus-10,wattmetre_power_watt,157.1,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.235368+02:00,taurus-10,wattmetre_power_watt,195.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.255506+02:00,taurus-10,wattmetre_power_watt,194.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.275425+02:00,taurus-10,wattmetre_power_watt,161.7,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.295372+02:00,taurus-10,wattmetre_power_watt,122.7,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.315389+02:00,taurus-10,wattmetre_power_watt,158.5,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.335293+02:00,taurus-10,wattmetre_power_watt,137.1,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.355307+02:00,taurus-10,wattmetre_power_watt,138.7,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.375422+02:00,taurus-10,wattmetre_power_watt,168.6,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.395414+02:00,taurus-10,wattmetre_power_watt,135.1,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.415389+02:00,taurus-10,wattmetre_power_watt,132.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.435332+02:00,taurus-10,wattmetre_power_watt,157.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.535336+02:00,taurus-10,wattmetre_power_watt,67.6,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.555297+02:00,taurus-10,wattmetre_power_watt,84.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.575484+02:00,taurus-10,wattmetre_power_watt,78.6,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.595424+02:00,taurus-10,wattmetre_power_watt,205.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.615391+02:00,taurus-10,wattmetre_power_watt,163.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.635336+02:00,taurus-10,wattmetre_power_watt,134.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.655365+02:00,taurus-10,wattmetre_power_watt,98,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.67529+02:00,taurus-10,wattmetre_power_watt,70,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.695462+02:00,taurus-10,wattmetre_power_watt,58.5,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.715397+02:00,taurus-10,wattmetre_power_watt,58.3,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.735388+02:00,taurus-10,wattmetre_power_watt,62.3,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.755342+02:00,taurus-10,wattmetre_power_watt,76.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.775195+02:00,taurus-10,wattmetre_power_watt,70.3,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.795425+02:00,taurus-10,wattmetre_power_watt,77.5,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.815388+02:00,taurus-10,wattmetre_power_watt,79.7,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.835357+02:00,taurus-10,wattmetre_power_watt,78.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.855352+02:00,taurus-10,wattmetre_power_watt,82.8,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.875291+02:00,taurus-10,wattmetre_power_watt,91,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T14:47:20.895428+02:00,taurus-10,wattmetre_power_watt,89.4,"{""_device_orig"": [""wattmetre1-port32""]}"
