timestamp,device_id,metric_id,value,labels
2026-04-28T13:36:22.019092+02:00,taurus-10,wattmetre_power_watt,146.5,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.039053+02:00,taurus-10,wattmetre_power_watt,148,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.058963+02:00,taurus-10,wattmetre_power_watt,164.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.099102+02:00,taurus-10,wattmetre_power_watt,125,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.119119+02:00,taurus-10,wattmetre_power_watt,170.8,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.13905+02:00,taurus-10,wattmetre_power_watt,148.7,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.159031+02:00,taurus-10,wattmetre_power_watt,152.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.179211+02:00,taurus-10,wattmetre_power_watt,147.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.199161+02:00,taurus-10,wattmetre_power_watt,172.8,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.219144+02:00,taurus-10,wattmetre_power_watt,160.4,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.259071+02:00,taurus-10,wattmetre_power_watt,163.3,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.279076+02:00,taurus-10,wattmetre_power_watt,145.2,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.299208+02:00,taurus-10,wattmetre_power_watt,156.9,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.319122+02:00,taurus-10,wattmetre_power_watt,160.8,"{""_device_orig"": [""wattmetre1-port32""]}"
2026-04-28T13:36:22.339118+02:00,taurus-10,wattmetre_power_watt,153.4,"{""_device_orig"": [""wattmetre1-port32""]}"
